seed,obs_num,plan_num,arrival_time,char_time,Spec,Name,dist,luminosity,comp0,Mp
894348575,457,1,874.1720377234175,6.141276143157449,K3V,HIP 69972,11.8,0.39,0.7801890484698213,1.293232807625635
894348575,482,1,938.9185611577249,42.8282617514528,K4V,HIP 25623,13.02,0.21,0.5239015015906174,0.7266063198083045
894348575,483,1,1025.0590846606306,7.598188989265392,K3V,HIP 69972,11.8,0.39,0.7801890484698213,1.293232807625635
894348575,503,1,1089.9276510764535,3.576686539401212,G0V,HIP 5862,15.11,2.07,0.354935495965981,2.1508694519180365
894348575,516,1,1130.1269721153649,6.473328723175523,K3V,HIP 69972,11.8,0.39,0.7801890484698213,1.293232807625635
894348575,543,1,1233.9617667725433,6.135809280105027,K3V,HIP 69972,11.8,0.39,0.7801890484698213,1.293232807625635
894348575,585,1,1387.3781609554412,3.553746818827027,G0V,HIP 5862,15.11,2.07,0.354935495965981,2.1508694519180365
894348575,616,1,1515.3539067552651,31.75476132489376,G0Vvar,HIP 77257,12.12,2.22,0.3287289267837775,0.5293464002441722
894348575,616,2,1515.3539067552651,31.75476132489376,G0Vvar,HIP 77257,12.12,2.22,0.3287289267837775,0.2938622299719933
894348575,640,1,1682.455217818253,3.397512673846836,G0V,HIP 5862,15.11,2.07,0.354935495965981,2.1508694519180365
894348575,657,1,1757.592922313478,24.516903472897468,G5Vp,HIP 5336,7.55,0.46,0.8285647220214571,1.0725815298177812
901575431,191,1,160.18566411298315,1.872418674456445,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,193,1,164.90337410225868,0.02755052116913856,K5.0V,HIP 104214,3.5,0.13,0.9171512226968481,2.2505791800628256
901575431,216,1,183.48118115862292,1.9340507634611308,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,236,1,206.60386582814965,2.0611913734257348,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,252,1,230.1234967222075,1.987316362251136,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,267,1,253.70083736202747,1.8740461317612844,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,280,1,277.3238878146749,1.9096709566972927,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,294,1,301.46156589038947,2.0545954159620967,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,301,1,311.37593932471054,1.031986136593408,M1.5V,HIP 29295,5.75,0.06,0.7262865509761292,1.0373639554285812
901575431,301,2,311.37593932471054,1.031986136593408,M1.5V,HIP 29295,5.75,0.06,0.7262865509761292,1.3496469686589558
901575431,310,1,325.2533808073292,5.982306983030849,G8V,HIP 78775,14.52,0.46,0.7289322677788393,2.093990628010189
901575431,311,1,337.7019947733909,2.7690254788204083,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,318,1,348.11772675725877,8.516855176922443,G5V,HIP 64924,8.56,0.87,0.7619578452307134,0.39652469428918097
901575431,318,2,348.11772675725877,8.516855176922443,G5V,HIP 64924,8.56,0.87,0.7619578452307134,0.7154061253275202
901575431,351,1,426.36766426874885,4.157463645739062,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,362,1,453.27316027613654,2.541393319022013,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,0.48703152699207136
901575431,381,1,491.22048581822503,3.558526533169475,G6IV,HIP 77358,15.35,0.87,0.7192165672061139,2.2681570499147523
901575431,388,1,509.7969758889076,0.15511094268778192,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,1.339309275271822
901575431,412,1,561.7160853228133,5.658462633817906,G3V,HIP 22263,13.28,1.01,0.718483451668886,1.319482402109211
901575431,424,1,595.0867437976478,11.969522890577549,G7V,HIP 62523,16.93,0.81,0.7082489860042552,1.4150139132876345
901575431,488,1,772.2455437040178,3.9671477119600485,G8.0IV,HIP 99240,6.11,1.33,0.6137303148114875,0.30953269914010006
901575431,488,2,772.2455437040178,3.9671477119600485,G8.0IV,HIP 99240,6.11,1.33,0.6137303148114875,2.1387180296659056
901575431,517,1,857.4823840854576,11.9161740636166,G8V,HIP 95319,15.76,0.7,0.7263966021002225,1.15016673287273
901575431,519,1,883.1654511449478,6.4201742865822,G2V,HIP 15371,12.03,1.03,0.7199485127956713,0.8920758080961857
901575431,528,1,912.959001625863,1.367607772791586,G0V,HIP 14632,10.54,2.36,0.302210737929403,1.7880698556499441
901575431,617,1,1209.3647948647724,23.493644845118816,M0V,HIP 84720 A,8.8,0.52,0.8107978624622891,0.5872710567737643
901575431,638,1,1341.180081292391,49.171228354570566,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,1.3272204290883651
901575431,638,2,1341.180081292391,49.171228354570566,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,0.34264815160796636
901575431,671,1,1573.8194858415543,31.576573320548366,G3/5V,HIP 43726,17.39,1.09,0.663680042609142,0.6512027961581166
901575431,671,2,1573.8194858415543,31.576573320548366,G3/5V,HIP 43726,17.39,1.09,0.663680042609142,0.38623507380798217
905916379,273,1,259.9771145808166,11.005344155742424,K1V,HIP 3765,7.45,0.3,0.850381810227275,0.23325033347127838
905916379,273,2,259.9771145808166,11.005344155742424,K1V,HIP 3765,7.45,0.3,0.850381810227275,2.4677287010091153
905916379,275,1,283.03254484750556,0.3625504734458988,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,2.4814844120889905
905916379,275,2,283.03254484750556,0.3625504734458988,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,1.3606615268224738
905916379,387,1,472.1791656010236,2.499231434385261,M0V,HIP 84720 A,8.8,0.52,0.8107978624622891,0.7675288849654045
905916379,389,1,478.2767878345156,0.3976600911714487,G0V,HIP 64394,9.13,1.48,0.5483435736062334,1.9865862164340355
905916379,397,1,493.95809467719647,2.4278675801640675,G8Vvar,HIP 56997,9.61,0.65,0.7875122468413227,0.8620428467648049
905916379,403,1,509.6563178458909,0.05690316536041846,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,1.9879358081185052
905916379,415,1,533.399338567034,2.984817001414663,G3/5V,HIP 80337,12.78,1.03,0.7158813475454489,1.646245275582876
905916379,417,1,540.928487492796,2.475278549197625,F7V,HIP 105858,9.26,1.54,0.5264000420735284,0.9863808762556184
905916379,446,1,604.4225863482964,5.413932685442906,F8VSB,HIP 25278,14.39,1.8,0.4279594785769483,2.400427887643738
905916379,515,1,795.2167432439919,39.0083361155597,G1V,HIP 3583,15.16,0.98,0.7100538153488576,0.6144905738902703
905916379,515,2,795.2167432439919,39.0083361155597,G1V,HIP 3583,15.16,0.98,0.7100538153488576,0.6511662215691506
905916379,521,1,882.5514901791296,9.455831495347647,K2V,HIP 64797 A,11.07,0.32,0.7829722611302186,2.061259714974832
905916379,523,1,902.564367180117,0.7553272083229605,G8.0IV,HIP 99240,6.11,1.33,0.6137303148114875,0.7224454089397303
905916379,585,1,1105.305441179037,52.34692093546183,G1V,HIP 98819,17.77,1.35,0.5595041845838229,0.5132463316687063
905916379,587,1,1211.9126307197841,18.56540129777964,G8V,HIP 93858,16.95,0.94,0.6992442729705709,0.8612487316229714
905916379,589,1,1251.3454603389907,6.849270691062673,G1V,HIP 49081,15.05,1.47,0.5306311629183499,0.8494137067205937
905916379,593,1,1273.2148055803352,24.22124972283049,G3V,HIP 1803,20.86,1.09,0.6325876114650855,2.006274506861406
905916379,596,1,1325.001615826903,3.4242527010462576,F7V,HIP 27072,8.93,2.51,0.27543588449956374,0.6054817447170873
905916379,600,1,1340.6434402459433,26.835007599507993,G1V,HIP 98819,17.77,1.35,0.5595041845838229,0.5132463316687063
905916379,682,1,1735.355248222748,17.412321747305153,G5V,HIP 3497,22.06,1.07,0.6242905943564575,1.8252745672346185
910370693,293,1,279.6774891859799,1.0338011954458817,K3V,HIP 32984,8.71,0.24,0.8233796317069627,2.0960565138391543
910370693,333,1,337.6859287834262,2.7541440241139146,K7.0V,HIP 120005,6.11,0.08,0.7763997996581847,0.5450299639231183
910370693,356,1,381.3457470748431,7.6543242110882455,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,0.7371142761426013
